Country,City,AccentCity,Region,Population,Latitude,Longitude
lr,fortsville,Fortsville,11,,6.03,-10.0213889
lr,foster town,Foster Town,14,,6.2333333,-10.6666667
lr,fota,Fota,11,,6.5666667,-9.3
lr,fote,Fote,17,,6.2458333,-10.4552778
lr,fouta,Fouta,11,,6.5,-9.2666667
lr,foya customs,Foya Customs,5,,8.2666667,-10.3166667
lr,foya customs station,Foya Customs Station,5,,8.2666667,-10.3166667
lr,foya dundu,Foya Dundu,5,,8.3216667,-10.2075
lr,foya,Foya,5,,8.2730556,-10.31
lr,foyakama,Foyakama,5,,8.3552778,-10.1972222
lr,foya kamala,Foya Kamala,5,,8.3552778,-10.1972222
lr,foya kamala number 2,Foya Kamala Number 2,5,,8.3602778,-10.2063889
lr,foya kamala number one,Foya Kamala Number One,5,,8.3552778,-10.1972222
lr,foya kamara,Foya Kamara,5,,8.3552778,-10.1972222
lr,foya kamara number 1,Foya Kamara Number 1,5,,8.3552778,-10.1972222
lr,foya kamara number 2,Foya Kamara Number 2,5,,8.3602778,-10.2063889
lr,foya kamara number two,Foya Kamara Number Two,5,,8.3602778,-10.2063889
lr,foya lundu,Foya Lundu,5,,8.3216667,-10.2075
lr,foya tangia,Foya Tangia,5,,8.2786111,-10.2805556
lr,foya tengia,Foya Tengia,5,,8.2786111,-10.2805556
lr,francis reevesbli,Francis Reevesbli,11,,6.2575,-9.7
lr,frank brown town,Frank Brown Town,11,,6.2438889,-9.6536111
lr,franklin,Franklin,17,,6.6333333,-9.9833333
lr,freeman reserve,Freeman Reserve,17,,6.4466667,-10.45
lr,freeman town,Freeman Town,9,,6.2991667,-9.0094444
lr,freetown,Freetown,2,,5.3447222,-7.5297222
lr,free town,Free Town,9,,6.7802778,-8.6936111
lr,freetown,Freetown,9,,6.7833333,-8.6666667
lr,freetown,Freetown,12,,7.0666667,-10.9166667
lr,fren wasehn,Fren Wasehn,14,,6.4166667,-10.5666667
lr,fretuke,Fretuke,2,,5.2,-8.1666667
lr,fride,Fride,9,,6.8202778,-8.9225
lr,friend dickbli,Friend Dickbli,1,,6.4666667,-9.5333333
lr,frolay,Frolay,9,,6.7630556,-8.4222222
lr,fromtema,Fromtema,1,,6.9272222,-9.2938889
lr,fronwodoke,Fronwodoke,2,,4.9775,-7.695
lr,frotema,Frotema,1,,6.9272222,-9.2938889
lr,fry,Fry,2,,6.2352778,-7.8725
lr,fry town,Fry Town,2,,6.2352778,-7.8725
lr,fubli,Fubli,11,,6.0275,-9.6761111
lr,fufue,Fufue,2,,5.25,-8.0166667
lr,fugade,Fugade,10,,5.7780556,-8.5236111
lr,fugbahn,Fugbahn,11,,6.2666667,-10.2166667
lr,fulasohn,Fulasohn,2,,5.85,-8.8333333
lr,fulikalai,Fulikalai,1,,7.0166667,-10.1333333
lr,fulukalai,Fulukalai,17,,6.6,-10.2
lr,fumba,Fumba,17,,6.5333333,-10.3166667
lr,gaabli,Gaabli,11,,6.2333333,-9.8666667
lr,gaadi,Gaadi,9,,6.7102778,-8.4552778
lr,gaa,Gaa,9,,7.2,-8.8166667
lr,gaaki,Gaaki,15,,6.7786111,-10.7719444
lr,gaakpee town,Gaakpee Town,17,,6.3238889,-10.6266667
lr,gaamodebli,Gaamodebli,11,,6.1169444,-9.8163889
lr,gaaple,Gaaple,9,,6.5436111,-8.8883333
lr,gaawe,Gaawe,11,,6.3666667,-9.9166667
lr,gababli,Gababli,11,,6.05,-10.1
lr,gaba,Gaba,9,,6.8666667,-9.0666667
lr,gabajia,Gabajia,15,,6.7380556,-10.7722222
lr,gaba village,Gaba Village,9,,6.9697222,-8.635
lr,gabaye,Gabaye,5,,8.0536111,-9.6225
lr,gabe,Gabe,15,,6.7925,-10.7444444
lr,gabloi,Gabloi,9,,7.1261111,-8.4663889
lr,gabo,Gabo,1,,6.8841667,-10.1855556
lr,gabo,Gabo,11,,6.2158333,-9.955
lr,gabre,Gabre,9,,7.2011111,-8.8225
lr,gabuzu,Gabuzu,5,,8.3380556,-9.6227778
lr,gadali,Gadali,9,,7.3533333,-8.5175
lr,gade,Gade,11,,6.1352778,-10.0652778
lr,gadiyani,Gadiyani,12,,7.0455556,-11.2811111
lr,gadwebli,Gadwebli,11,,6.1666667,-10.2333333
lr,gafanju,Gafanju,1,,7.0333333,-9.3833333
lr,ga,Ga,9,,6.7458333,-9.1075
lr,gagabli,Gagabli,11,,5.9558333,-9.7747222
lr,gagata,Gagata,1,,6.6,-9.3666667
lr,gagbli,Gagbli,11,,5.9666667,-9.7833333
lr,gagutuo,Gagutuo,9,,7.41,-8.4547222
lr,gagwa,Gagwa,1,,6.6166667,-9.4166667
lr,gagwa,Gagwa,17,,6.6333333,-9.8166667
lr,gah,Gah,9,,7.2,-8.8166667
lr,gahnpa,Gahnpa,9,,7.235,-8.9844444
lr,gahnwe,Gahnwe,9,,6.7411111,-8.9938889
lr,gahnyou,Gahnyou,1,,6.6333333,-9.75
lr,gahqueh,Gahqueh,1,,6.7913889,-9.5697222
lr,gaigbai,Gaigbai,5,,7.385,-10.3047222
lr,gaigbelei,Gaigbelei,1,,6.8833333,-10.3833333
lr,gaingaima,Gaingaima,1,,6.9036111,-10.3622222
lr,gaiyubli,Gaiyubli,11,,6.05,-9.6666667
lr,gakihun,Gakihun,17,,6.3,-10.3666667
lr,gakpaboi,Gakpaboi,11,,6.4166667,-9.95
lr,gakpe,Gakpe,17,,6.3238889,-10.6266667
lr,gakri,Gakri,10,,5.0391667,-8.8530556
lr,gakue,Gakue,1,,6.7913889,-9.5697222
lr,galai,Galai,1,,7.0333333,-9.2833333
lr,galama,Galama,5,,8.4630556,-9.7888889
lr,galapa,Galapa,9,,6.9975,-9.1638889
lr,galayie,Galayie,1,,7.0963889,-9.55
lr,galema,Galema,5,,7.8655556,-10.1361111
lr,galeo,Galeo,2,,5.7733333,-7.5497222
lr,gale town,Gale Town,2,,6.2169444,-8.1691667
lr,galio,Galio,2,,5.7733333,-7.5497222
lr,galma,Galma,12,,6.7697222,-11.0869444
lr,galobli,Galobli,11,,5.5,-9.6
lr,galota,Galota,11,,6.4163889,-9.4583333
lr,galubli,Galubli,11,,5.9166667,-9.6
lr,galue,Galue,2,,5.8244444,-8.4316667
lr,gamai,Gamai,12,,6.7697222,-11.0869444
lr,gambemu,Gambemu,17,,6.2702778,-10.4352778
lr,gambia,Gambia,12,,6.7658333,-11.3530556
lr,gambobli,Gambobli,11,,5.4,-9.5166667
lr,gambo,Gambo,2,,5.5605556,-8.3183333
lr,gamelahun,Gamelahun,1,,7.0658333,-10.1975
lr,gamewehn,Gamewehn,2,,5.9811111,-8.9113889
lr,gamlemo,Gamlemo,1,,6.9,-9.6
lr,gamlemu,Gamlemu,5,,7.1,-10.2333333
lr,gamobli,Gamobli,11,,6.3,-9.6666667
lr,gampa,Gampa,9,,7.2833333,-8.8333333
lr,gamu,Gamu,1,,7.2330556,-9.1661111
lr,gamu,Gamu,2,,6.05,-7.95
lr,gamwe,Gamwe,9,,6.7411111,-8.9938889
lr,ganadie,Ganadie,15,,6.6858333,-10.9344444
lr,ganaglay,Ganaglay,9,,7.0463889,-8.3580556
lr,ganama camp,Ganama Camp,15,,6.7,-10.9333333
lr,ganama,Ganama,15,,6.7,-10.9333333
lr,ganbli,Ganbli,11,,6.2166667,-9.75
lr,gandoi,Gandıi,12,,6.9875,-11.3341667
lr,gandon,Gandon,12,,6.9875,-11.3341667
lr,ganfa,Ganfa,1,,6.7666667,-9.4666667
lr,gangama,Gangama,5,,6.8861111,-10.7511111
lr,gangama,Gangama,12,,7.2,-10.6833333
lr,gangama,Gangama,15,,6.5666667,-10.8833333
lr,ganglota,Ganglota,5,,7.4225,-9.4972222
lr,ganibli,Ganibli,9,,7.0463889,-8.3580556
lr,ganigli,Ganigli,9,,7.0463889,-8.3580556
lr,gannyou,Gannyou,1,,6.6333333,-9.75
lr,gansuah,Gansuah,5,,7.7758333,-10.1786111
lr,ganta,Ganta,9,13828,7.3022222,-8.5308333
lr,ganta,Ganta,11,,5.6416667,-9.8052778
lr,ganta town,Ganta Town,11,,5.6416667,-9.8052778
lr,gantlo,Gantlo,9,,7.0341667,-8.5941667
lr,gapa,Gapa,9,,7.2833333,-8.8333333
lr,gape tu,Gape Tu,17,,6.3347222,-10.6205556
lr,gaplay,Gaplay,9,,7.1261111,-8.4663889
lr,gaple,Gaple,9,,7.1261111,-8.4663889
lr,gaplo,Gaplo,9,,7.1261111,-8.4663889
lr,gaploke,Gaploke,2,,5.1172222,-7.5802778
lr,garawe (1),Garawe (1),16,,4.4969444,-7.9330556
lr,garawe (2),Garawe (2),13,,4.5,-7.9166667
lr,garawe (3),Garawe (3),13,,4.5166667,-7.95
lr,garawe (4),Garawe (4),13,,4.5,-7.9333333
lr,gardnersville,Gardnersville,14,,6.3366667,-10.7383333
lr,garezohn,Garezohn,2,,5.9333333,-7.7666667
lr,garhn,Garhn,9,,6.2572222,-8.9341667
lr,garlio,Garlio,2,,5.7888889,-7.5338889
lr,garlorwreh,Garlorwreh,2,,5.7216667,-8.1033333
lr,garlowreh,Garlowreh,2,,5.6894444,-8.1102778
lr,garmewehn,Garmewehn,2,,5.9811111,-8.9113889
lr,garmpa,Garmpa,9,,7.2833333,-8.8333333
lr,garmu,Garmu,1,,7.2888889,-9.2180556
lr,garnwe,Garnwe,9,,6.7411111,-8.9938889
lr,garplay,Garplay,9,,7.1261111,-8.4663889
lr,garpley,Garpley,9,,7.1261111,-8.4663889
lr,garpu town,Garpu Town,18,,5.8711111,-9.4113889
lr,garquelleh,Garquelleh,1,,6.7913889,-9.5697222
lr,garraway,Garraway,16,,4.4969444,-7.9330556
lr,garu town,Garu Town,15,,6.7727778,-10.5811111
lr,garwonpa,Garwonpa,9,,6.8605556,-8.9108333
lr,garyeazohn,Garyeazohn,18,,5.5580556,-9.6755556
lr,gasabli,Gasabli,11,,6.45,-9.5333333
lr,gaska,Gaska,14,,6.2688889,-10.6775
lr,gasoti,Gasoti,16,,4.7291667,-8.3933333
lr,gasua,Gasua,11,,6.2,-10.1666667
lr,gata,Gata,1,,6.55,-9.5
lr,gatayea,Gatayea,1,,6.8927778,-9.3008333
lr,gate,Gate,2,,6.1836111,-8.4583333
lr,gatema,Gatema,5,,7.6961111,-10.0566667
lr,gatibli,Gatibli,11,,6.4333333,-9.55
lr,ga town,Ga Town,9,,6.7458333,-9.1075
lr,gauflata,Gauflata,11,,6.5355556,-9.3494444
lr,gau,Gau,1,,7.1841667,-9.6702778
lr,gauta,Gauta,11,,6.5333333,-9.25
lr,gavlohn,Gavlohn,14,,6.35,-10.65
lr,gawabli,Gawabli,11,,6.1,-10.1166667
lr,gawa,Gawa,15,,6.6166667,-10.8833333
lr,gawata,Gawata,17,,6.6869444,-9.7722222
lr,gawehn,Gawehn,11,,6.3,-9.1833333
lr,gawen,Gawen,11,,6.3,-9.1833333
lr,gaw,Gaw,9,,6.7411111,-8.9938889
lr,gawiehn,Gawiehn,9,,6.8825,-8.9058333
lr,gawien,Gawien,9,,6.8825,-8.9058333
lr,ga`wi,Ga`wi,9,,6.7411111,-8.9938889
lr,gawi,Gawi,9,,7.3422222,-8.7569444
lr,gawin,Gawin,9,,6.7411111,-8.9938889
lr,gawin,Gawin,11,,6.3,-9.1833333
lr,gawmaple,Gawmaple,9,,6.9230556,-8.3741667
lr,gawolota,Gawolota,5,,7.4225,-9.4972222
lr,gawonpa,Gawonpa,9,,6.8575,-8.9130556
lr,gawudabli,Gawudabli,11,,5.55,-9.5833333
lr,gawumpa,Gawumpa,9,,6.8575,-8.9130556
lr,gayabli,Gayabli,11,,6.2008333,-9.6958333
lr,gaya,Gaya,1,,6.7941667,-9.5694444
lr,gaya,Gaya,9,,7.4094444,-8.6913889
lr,gaya hills,Gaya Hills,15,,6.7375,-10.8872222
lr,gayaise,Gayaise,1,,7.0602778,-9.6375
lr,gayazu,Gayazu,5,,7.7147222,-9.7358333
lr,gaye,Gaye,17,,6.2847222,-10.3152778
lr,gayegborkon,Gayegborkon,11,,6.0208333,-10.1488889
lr,gayeh,Gayeh,9,,7.4094444,-8.6913889
lr,gaye morebli,Gaye Morebli,11,,6.1333333,-9.8
lr,gaye town,Gaye Town,2,,6.1691667,-8.4747222
lr,gay,Gay,2,,6.1691667,-8.4747222
lr,gayma,Gayma,5,,7.6913889,-10.4711111
lr,gaywee,Gaywee,9,,7.3422222,-8.7569444
lr,gayzohn,Gayzohn,1,,6.6166667,-9.7833333
lr,gazata,Gazata,14,,6.2833333,-10.65
lr,gbaa fobbi,Gbaa Fobbi,12,,6.7166667,-10.9833333
lr,gbaa,Gbaa,12,,6.7166667,-11
lr,gbaaka,Gbaaka,2,,5.0241667,-7.6575
lr,gbaake,Gbaake,2,,4.9833333,-7.95
lr,gbaama,Gbaama,5,,6.8463889,-10.7402778
lr,gbaamu,Gbaamu,15,,6.9458333,-10.9030556
lr,gbaata,Gbaata,11,,6.0666667,-9.7333333
lr,gbabaja,Gbabaja,5,,7.6905556,-10.3969444
lr,gbabla,Gbabla,11,,6.25,-10.25
lr,gbabli,Gbabli,9,,7.2158333,-8.8566667
lr,gbabobli,Gbabobli,2,,5.9694444,-8.1888889
lr,gbabobli,Gbabobli,18,,5.4269444,-9.5327778
lr,gbabujoni,Gbabujoni,11,,6.15,-9.7166667
lr,gbabulahun,Gbabulahun,5,,8.0666667,-10.2833333
lr,gbade,Gbade,13,,4.6833333,-7.6833333
lr,gbadewi,Gbadewi,1,,7.1158333,-9.7066667
lr,gbadezimmie,Gbadezimmie,18,,5.8541667,-9.1872222
lr,gbae,Gbae,1,,6.9763889,-9.2308333
lr,gbae,Gbae,9,,7.0630556,-8.9311111
lr,gbafakpa,Gbafakpa,12,,7.2833333,-10.8166667
lr,gbaga,Gbaga,14,,6.5166667,-10.7666667
lr,gba,Gba,1,,7,-9.3166667
lr,gba,Gb„,9,,7.1588889,-8.97
lr,gba,Gba,12,,6.7166667,-11
lr,gbagbala,Gbagbala,1,,6.6866667,-9.3627778
lr,gbagblobli,Gbagblobli,2,,6.1277778,-8.3355556
lr,gbagblo town,Gbagblo Town,2,,6.1277778,-8.3355556
lr,gbagbor,Gbagbor,15,,6.5669444,-10.9944444
lr,gbagobli,Gbagobli,2,,6.1166667,-8.5833333
lr,gbagozita,Gbagozita,1,,6.8,-10.3166667
lr,gbah,Gbah,9,,6.55,-9.1
lr,gbahn,Gbahn,9,,6.9336111,-8.9236111
lr,gbaibo,Gbaibo,2,,5.9230556,-8.0675
lr,gbai,Gbai,9,,7.1652778,-8.4344444
lr,gbai,Gbai,11,,6.3333333,-10.1166667
lr,gbaigbo,Gbaigbı,15,,6.5669444,-10.9944444
lr,gbaigbon,Gbaigbon,15,,6.5669444,-10.9944444
lr,gbailahun,Gbailahun,5,,8.1086111,-10.2408333
lr,gbainapa,Gbainapa,9,,7.1666667,-8.9
lr,gbain,Gbain,9,,7.1588889,-8.97
lr,gbainkaita,Gbainkaita,1,,6.9,-10.3166667
lr,gbaipa,Gbaipa,9,,7.1,-9.0166667
lr,gbaipu,Gbaipu,1,,7.1333333,-9.4833333
lr,gbaiso,Gbaiso,13,,4.6897222,-7.6919444
lr,gbaizu,Gbaizu,5,,7.2911111,-10.4202778
lr,gbakehn,Gbakehn,16,,5.0788889,-8.1833333
lr,gbaken,Gbaken,2,,6.1394444,-8.6002778
lr,gbakika,Gbakika,13,,5.0461111,-7.8497222
lr,gbakite,Gbakite,12,,7.1166667,-10.85
lr,gbaklika,Gbaklika,13,,5.0461111,-7.8497222
lr,gbako,Gbako,12,,7.0236111,-10.9416667
lr,gbakohn,Gbakohn,11,,6.5475,-9.3738889
lr,gbakoita,Gbakoita,5,,7.1144444,-10.5147222
lr,gbakole,Gbakole,5,,7.3997222,-9.6847222
lr,gbakon,Gbakon,11,,6.5475,-9.3738889
lr,gbakote,Gbakote,12,,7.1166667,-10.85
lr,gbakplasu,Gbakplasu,5,,7.7966667,-9.7163889
lr,gbakunta,Gbakunta,14,,6.5,-10.75
lr,gbakwele,Gbakwele,5,,7.3997222,-9.6847222
lr,gbalake,Gbalake,13,,4.8255556,-7.8294444
lr,gbalakpa,Gbalakpa,15,,6.9047222,-10.9102778
lr,gbalala,Gbalala,1,,6.9975,-10.2691667
lr,gbalasua,Gbalasua,5,,6.9827778,-10.7269444
lr,gbala-ta,Gbala-ta,1,,6.7255556,-10.0330556
lr,gbalatuah,Gbalatuah,1,,7.3133333,-9.5144444
lr,gbalatuai,Gbalatuai,1,,7.3133333,-9.5144444
lr,gbalekua,Gbalekua,11,,5.8,-9.8833333
lr,gbalokpalima,Gbalokpalima,1,,7.0333333,-10.15
lr,gbalowhehn,Gbalowhehn,2,,5.6894444,-8.1102778
lr,gbama,Gbama,5,,6.9947222,-10.7883333
lr,gbama,Gbama,12,,7.1755556,-11.1788889
lr,gbambeso,Gbambeso,14,,6.6377778,-10.4872222
lr,gbamehn,Gbamehn,12,,7.0216667,-11.1969444
lr,gbamgbama,Gbamgbama,12,,7.1333333,-11.3166667
lr,gbamgbama,Gbamgbama,15,,6.75,-10.9
lr,gbampa,Gbampa,9,,7.0280556,-8.9025
lr,gbamwin,Gbamwin,9,,7.1377778,-8.6830556
lr,gbana,Gbana,1,,6.8475,-10.2472222
lr,gbanakehn number 1,Gbanakehn Number 1,2,,5.7433333,-8.0736111
lr,gbanakehn number 2,Gbanakehn Number 2,2,,5.7216667,-8.1033333
lr,gbanakehn number one,Gbanakehn Number One,2,,5.7433333,-8.0736111
lr,gbanakehn number two,Gbanakehn Number Two,2,,5.7216667,-8.1033333
lr,gbanama,Gbanama,1,,7.0666667,-10
lr,gbana town,Gbana Town,11,,6.5491667,-9.8358333
lr,gbancon,Gbancon,11,,5.8333333,-9.9166667
lr,gbandegia,Gbandegia,9,,6.4777778,-8.8705556
lr,gbandela,Gbandela,1,,6.8786111,-9.7130556
lr,gbandela,Gbandela,5,,8.2333333,-10.2166667
lr,gbandi quarter,Gbandi Quarter,1,,6.9947222,-9.4719444
lr,gbando,Gbando,10,,5.3816667,-8.8219444
lr,gbando,Gbando,12,,6.9130556,-11.4202778
lr,gbanga,Gbanga,1,,6.9955556,-9.4722222
lr,gbanga,Gbanga,5,,7.2777778,-10.0636111
lr,gbangasiakole,Gbangasiakole,1,,7.2888889,-9.2180556
lr,gbangbama,Gbangbama,15,,6.75,-10.9
lr,gbangbamai,Gbangbamai,15,,6.75,-10.9
lr,gban,Gban,9,,7.0252778,-8.7208333
lr,gbangba town,Gbangba Town,15,,6.6475,-10.8813889
lr,gbange,Gbange,5,,7.1144444,-10.5147222
lr,gbangei,Gbangei,5,,7.1855556,-10.3083333
lr,gbangha,Gbangha,5,,7.2777778,-10.0636111
lr,gbangoi,Gbangoi,5,,7.6891667,-9.4283333
lr,gbangor,Gbangor,11,,6.3861111,-9.9825
lr,gbanikoi,Gbanikoi,12,,7.2166667,-10.8333333
lr,gbanja,Gbanja,1,,7,-9.3166667
lr,gbanjata,Gbanjata,5,,7.15,-10.0166667
lr,gbanju,Gbanju,1,,7.2841667,-9.3111111
lr,gbanka,Gbanka,1,,6.9955556,-9.4722222
lr,gbanka,Gbanka,5,,7.2777778,-10.0636111
lr,gbanken,Gbanken,16,,4.6322222,-8.1194444
lr,gbankohn,Gbankohn,11,,5.8333333,-9.9166667
lr,gbankoi,Gbankoi,9,,6.9144444,-8.8438889
lr,gbankole,Gbankole,5,,7.3955556,-9.9494444
lr,gbansatauma,Gbansatauma,1,,7.2361111,-9.6197222
lr,gbanshue,Gbanshue,1,,7.2841667,-9.3111111
lr,gbantaquelle,Gbantaquelle,1,,7.2394444,-9.2088889
lr,gbanway,Gbanway,5,,7.6891667,-9.4283333
lr,gbanwea,Gbanwea,9,,6.8497222,-8.4011111
lr,gbanzu,Gbanzu,1,,7.2666667,-9.5666667
lr,gbao,Gbao,15,,6.6830556,-10.6711111
lr,gbaoko,Gbaoko,12,,6.7797222,-11.3230556
lr,gbaokole,Gbaokole,1,,7.0694444,-9.6075
lr,gbao number 1,Gbao Number 1,15,,6.6833333,-10.6666667
lr,gbao number 2,Gbao Number 2,15,,6.6830556,-10.6711111
lr,gbao number one,Gbao Number One,15,,6.6833333,-10.6666667
lr,gbao number two,Gbao Number Two,15,,6.6830556,-10.6711111
lr,gbaota,Gbaota,1,,7.0041667,-9.3972222
lr,gbapa,Gbapa,9,,7.1213889,-8.9483333
lr,gbapie,Gbapie,9,,7.2755556,-8.8358333
lr,gbapkalasu,Gbapkalasu,5,,7.7966667,-9.7163889
lr,gbaple,Gbaple,9,,6.94,-8.6563889
lr,gbarhama,Gbarhama,5,,6.9947222,-10.7883333
lr,gbarma,Gbarma,5,,6.9947222,-10.7883333
lr,gbarmu,Gbarmu,1,,7.1330556,-9.4066667
lr,gbarnga,Gbarnga,1,45947,6.9955556,-9.4722222
lr,gbarnka,Gbarnka,1,,6.9955556,-9.4722222
lr,gbarpa,Gbarpa,9,,7.4841667,-8.6136111
lr,gbarquata,Gbarquata,5,,7.1144444,-10.5147222
lr,gbarquelleh,Gbarquelleh,5,,7.2722222,-9.7383333
lr,gbarsleh town,Gbarsleh Town,11,,6.5797222,-9.2480556
lr,gbarwreken,Gbarwreken,2,,5.0336111,-7.6608333
lr,gbasakoehnma,Gbasakoehnma,12,,7.0833333,-11.2
lr,gbasakohnma,Gbasakohnma,12,,7.0833333,-11.2
lr,gbasava,Gbasava,12,,6.8833333,-11.3833333
lr,gbase,Gbase,2,,6.1166667,-7.95
lr,gbasleh town,Gbasleh Town,18,,5.9308333,-9.1875
lr,gbata,Gbata,1,,6.7,-9.3
lr,gbatala,Gbatala,1,,6.8869444,-9.6772222
lr,gbata number 1,Gbata Number 1,1,,6.7,-9.3
lr,gbata number 2,Gbata Number 2,1,,6.7166667,-9.3
lr,gbata number one,Gbata Number One,1,,6.7,-9.3
lr,gbata number two,Gbata Number Two,1,,6.7166667,-9.3
lr,gbatawa,Gbatawa,1,,7.1666667,-9.4166667
lr,gbateka,Gbateka,12,,6.9063889,-10.97
lr,gbatine,Gbatine,1,,7.0166667,-9.4833333
lr,gbatoja,Gbatoja,12,,6.85,-11.15
lr,gba town,Gba Town,1,,6.7033333,-9.3047222
lr,gbau,Gbau,1,,6.6666667,-9.5166667
lr,gbau,Gb„u,9,,7.0252778,-8.7208333
lr,gbawake,Gbawake,13,,4.8113889,-7.8272222
lr,gbawrike,Gbawrike,2,,5.0241667,-7.6575
lr,gbawubloh,Gbawubloh,2,,6.1480556,-8.1397222
lr,gbayamu,Gbayamu,1,,6.8475,-10.2472222
lr,gbayee,Gbayee,9,,7.0905556,-8.7358333
lr,gbaye,Gbaye,9,,7.0630556,-8.9311111
lr,gbaza town,Gbaza Town,2,,6.2644444,-8.7122222
lr,gbazon,Gbazon,10,,5.3202778,-8.9116667
lr,gbeabo zondo,Gbeabo Zondo,11,,6.0966667,-9.6502778
lr,gbeahn,Gbeahn,11,,5.7091667,-9.7588889
lr,gbeake,Gbeake,13,,4.7086111,-7.7822222
lr,gbeanlahun,Gbeanlahun,5,,7.6980556,-9.9213889
lr,gbeare,Gbeare,13,,4.7086111,-7.7822222
lr,gbeawein,Gbeawein,13,,4.5125,-7.7705556
lr,gbeayea,Gbeayea,2,,6.1825,-8.4575
lr,gbebamagal,Gbebamagal,14,,6.6605556,-10.4902778
lr,gbebamagal,Gbebamagal,15,,6.6666667,-10.7333333
lr,gbe-bli,Gbe-Bli,2,,6.1691667,-8.4747222
lr,gbecohn,Gbecohn,1,,6.6652778,-9.4311111
lr,gbedi,Gbedi,9,,7.2744444,-8.8236111
lr,gbedin,Gbedin,9,,7.2744444,-8.8236111
lr,gbedin rice station,Gbedin Rice Station,9,,7.2744444,-8.8236111
lr,gbedio,Gbedio,2,,5.9333333,-8.1
lr,gbeeah,Gbeeah,9,,7.1788889,-8.7586111
lr,gbe,Gbe,2,,6.1022222,-8.0958333
lr,gbegbedu,Gbegbedu,5,,8.4047222,-9.6613889
lr,gbegbemai,Gbegbemai,5,,8.4047222,-9.6613889
lr,gbegehntuo,Gbegehntuo,9,,6.8047222,-8.605
lr,gbeglahta,Gbeglahta,1,,6.7786111,-9.9125
lr,gbehjebo,Gbehjebo,2,,5.8941667,-8.0169444
lr,gbehwlokon,Gbehwlokon,18,,5.8752778,-9.6041667
lr,gbehworo,Gbehworo,18,,5.9233333,-9.3069444
lr,gbeibli,Gbeibli,2,,6.1691667,-8.4747222
lr,gbei bonnah,Gbei Bonnah,9,,7.1711111,-8.4425
lr,gbeide,Gbeide,9,,7.0833333,-8.4166667
lr,gbei,Gbei,9,,7.1166667,-8.8166667
lr,gbeilahun,Gbeilahun,5,,8.1086111,-10.2408333
lr,gbeinta,Gbeinta,1,,7.0166667,-9.3166667
lr,gbeiyalahun,Gbeiyalahun,5,,7.6980556,-9.9213889
lr,gbejedibo,Gbejedibo,2,,5.6322222,-8.1422222
lr,gbejlobo,Gbejlobo,2,,5.6322222,-8.1422222
lr,gbeke,Gbeke,13,,4.5108333,-7.6361111
lr,gbeken,Gbeken,13,,4.5108333,-7.6361111
lr,gbekohn,Gbekohn,1,,6.6652778,-9.4311111
lr,gbela,Gbela,5,,7.185,-10.1811111
lr,gbela,Gbela,9,,6.7183333,-8.4244444
lr,gbelahn,Gbelahn,10,,5.3202778,-8.9116667
lr,gbele,Gbele,9,,7.0833333,-8.4166667
lr,gbelehn,Gbelehn,10,,5.3202778,-8.9116667
lr,gbelen,Gbelen,10,,5.3202778,-8.9116667
lr,gbeleta,Gbeleta,1,,6.9166667,-10.2333333
lr,gbelleah,Gbelleah,9,,7.0266667,-9.0280556
lr,gbellebamah,Gbellebamah,5,,7.5708333,-9.9738889
lr,gbellejalahun,Gbellejalahun,5,,7.6980556,-9.9213889
lr,gbellibalmah,Gbellibalmah,5,,7.5708333,-9.9738889
lr,gbelliyalahun,Gbelliyalahun,5,,7.6980556,-9.9213889
lr,gbemgbe farm,Gbemgbe Farm,1,,6.7077778,-9.4447222
lr,gbenang,Gbenang,15,,6.55,-10.9666667
lr,gbenekelai,Gbenekelai,1,,6.7930556,-10.1616667
lr,gbenelay,Gbenelay,9,,7.0269444,-8.3275
lr,gbenelu,Gbenelu,13,,4.3877778,-7.7152778
lr,gbeni,Gbeni,12,,6.9858333,-10.9433333
lr,gben-quei,Gben-Quei,9,,6.9144444,-8.8438889
lr,gbentowen,Gbentowen,9,,7.6655556,-8.6836111
lr,gbenyalahun,Gbenyalahun,5,,7.6980556,-9.9213889
lr,gbepela,Gbepela,1,,6.7166667,-9.9166667
lr,gbepeta,Gbepeta,1,,6.7166667,-9.9166667
lr,gbese,Gbese,12,,6.9194444,-11.0111111
lr,gbeseja,Gbeseja,12,,6.9355556,-11.0058333
lr,gbesejibli,Gbesejibli,18,,5.4727778,-9.5511111
lr,gbesohn town,Gbesohn Town,10,,5.3202778,-8.9116667
lr,gbessa,Gbessa,12,,6.9194444,-11.0111111
lr,gbesse,Gbesse,12,,6.9194444,-11.0111111
lr,gbesseh,Gbesseh,12,,6.9194444,-11.0111111
lr,gbessi,Gbessi,12,,6.9361111,-11.3322222
lr,gbesuma,Gbesuma,15,,6.7527778,-10.5827778
lr,gbeworo,Gbeworo,18,,5.9233333,-9.3069444
lr,gbeyilebo,Gbeyilebo,2,,5.6322222,-8.1422222
lr,gbia,Gbia,9,,7.2097222,-8.6388889
lr,gbianlahun,Gbianlahun,5,,8.1086111,-10.2408333
lr,gbiata,Gbiata,1,,6.9,-10.3166667
lr,gbibo,Gbibo,2,,5.9230556,-8.0675
lr,gbiboh,Gbiboh,2,,5.9230556,-8.0675
lr,gbien,Gbien,17,,6.3347222,-10.6205556
lr,gbi,Gbi,11,,6.0333333,-9.9833333
